0,0,0,0,0,0,0
0.1,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
0.6,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
1,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
2,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
3,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
4,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
5,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
6,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
6.77813032753079,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
7,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
7.77248264638275,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
8,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
8.79168647070903,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
9,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
9.56811338431362,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
10,7.09818392303987,2.66205201023839,2.66226337212327,48.4723491920915,49.2307518070757,49.2297765328858
10.1,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
10.6,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
11,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
11.6262090544612,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
12,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
12.5437179623287,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
13,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
13.5131138687975,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
14,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
14.4913520169749,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
15,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
15.5167418894294,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
16,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
16.5647511020215,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
17,6.63642285789786,2.77903635444755,2.87998914392609,47.6325809228482,48.9931560679742,48.7731584511045
