0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0
16.011664,0,0,0,0,0,0,0
16.023328,0,0,0,0,0,0,0
16.034992,0,0,0,0,0,0,0
16.046656,0,0,0,0,0,0,0
16.0677550083954,0,0,0,0,0,0,0
16.0992331949993,0,0,0,0,0,0,0
16.1426520362612,0,0,0,0,0,0,0
16.2109364435525,0,0,0,0,0,0,0
16.3354916772007,0,0,0,0,0,0,0
16.5917543637078,0,0,0,0,0,0,0
17.3675867967569,0,0,0,0,0,0,0
20.8877520165764,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0
38.0113973448023,0,0,0,0,0,0,0
44.0227946896045,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0
50.1350297575215,0,0,0,0,0,0,0
52.270059515043,0,0,0,0,0,0,0
54.4050892725645,0,0,0,0,0,0,0
56.540119030086,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0
65.2317824552317,0,0,0,0,0,0,0
66.4635649104635,0,0,0,0,0,0,0
67.6953473656952,0,0,0,0,0,0,0
68.927129820927,0,0,0,0,0,0,0
71.2808387749762,0,0,0,0,0,0,0
74.9069155856122,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0
81.1245601743518,0,0,0,0,0,0,0
82.2491203487035,0,0,0,0,0,0,0
83.3736805230553,0,0,0,0,0,0,0
84.498240697407,0,0,0,0,0,0,0
86.6732470725828,0,0,0,0,0,0,0
89.9862913597828,0,0,0,0,0,0,0
94.5983913520027,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0
97.4016086479973,0,0,0,0,0,0,0
98.8032172959946,0,0,0,0,0,0,0
100.204825943992,0,0,0,0,0,0,0
101.606434591989,0,0,0,0,0,0,0
104.35866573473,0,0,0,0,0,0,0
108.506429285638,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0
113.1671037232,0,0,0,0,0,0,0
114.334207446399,0,0,0,0,0,0,0
115.501311169599,0,0,0,0,0,0,0
116.668414892798,0,0,0,0,0,0,0
118.883588774775,0,0,0,0,0,0,0
122.15538354893,0,0,0,0,0,0,0
126.508007784639,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0
128.604502411872,0,0,0,0,0,0,0
129.209004823744,0,0,0,0,0,0,0
129.813507235616,0,0,0,0,0,0,0
130.418009647488,0,0,0,0,0,0,0
131.574217546496,0,0,0,0,0,0,0
133.317859253487,0,0,0,0,0,0,0
135.728170901148,0,0,0,0,0,0,0
139.523679210685,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0
144.791829299489,0,0,0,0,0,0,0
145.583658598978,0,0,0,0,0,0,0
146.375487898467,0,0,0,0,0,0,0
147.167317197956,0,0,0,0,0,0,0
148.660915448084,0,0,0,0,0,0,0
150.951667411329,0,0,0,0,0,0,0
154.234624541127,0,0,0,0,0,0,0
158.275402675769,0,0,0,0,0,0,0
160,0,0,0,0,0,0,0
161.108669708434,0,0,0,0,0,0,0
162.552446502997,0,0,0,0,0,0,0
163.99622329756,0,0,0,0,0,0,0
165.440000092122,0,0,0,0,0,0,0
168.640543138165,0,0,0,0,0,0,0
172.873391239837,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0
176.92017313868,0,0,0,0,0,0,0
177.84034627736,0,0,0,0,0,0,0
178.760519416039,0,0,0,0,0,0,0
179.680692554719,0,0,0,0,0,0,0
181.471216015927,0,0,0,0,0,0,0
184.056208549701,0,0,0,0,0,0,0
187.437142114047,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0
192.934968856627,0,0,0,0,0,0,0
193.869937713253,0,0,0,0,0,0,0
194.80490656988,0,0,0,0,0,0,0
195.739875426506,0,0,0,0,0,0,0
197.470465919846,0,0,0,0,0,0,0
200.192968254285,0,0,0,0,0,0,0
203.84249377234,0,0,0,0,0,0,0
206.864873604307,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0
209.135126395693,0,0,0,0,0,0,0
210.270252791387,0,0,0,0,0,0,0
211.40537918708,0,0,0,0,0,0,0
212.540505582774,0,0,0,0,0,0,0
215.077159452911,0,0,0,0,0,0,0
218.981729868663,0,0,0,0,0,0,0
224,0,0,0,0,0,0,0
224.45164431182,0,0,0,0,0,0,0
224.741987083705,0,0,0,0,0,0,0
225.149774677594,0,0,0,0,0,0,0
225.557562271483,0,0,0,0,0,0,0
226.223511248963,0,0,0,0,0,0,0
227.305123428999,0,0,0,0,0,0,0
228.673903203699,0,0,0,0,0,0,0
230.492616978877,0,0,0,0,0,0,0
231.788515040956,0,0,0,0,0,0,0
233.988702629393,0,0,0,0,0,0,0
237.126812140932,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0
240.044026388784,0,0,0,0,0,0,0
240.107828007208,0,0,0,0,0,0,0
240.148843333337,0,0,0,0,0,0,0
240.203602948185,0,0,0,0,0,0,0
240.323639413241,0,0,0,0,0,0,0
240.443675878296,0,0,0,0,0,0,0
240.563712343351,0,0,0,0,0,0,0
240.788768985812,0,0,0,0,0,0,0
241.595275362197,0,0,0,0,0,0,0
246.564061683987,0,0,0,0,0,0,0
249.506931307772,0,0,0,0,0,0,0
251.90789456567,0,0,0,0,0,0,0
254.308857823567,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0
256.217343734316,0,0,0,0,0,0,0
256.490472274718,0,0,0,0,0,0,0
256.763600815119,0,0,0,0,0,0,0
257.036729355521,0,0,0,0,0,0,0
257.607157525422,0,0,0,0,0,0,0
258.539978696293,0,0,0,0,0,0,0
259.979365218087,0,0,0,0,0,0,0
262.553907544438,0,0,0,0,0,0,0
265.99453315195,0,0,0,0,0,0,0
268.785616307059,0,0,0,0,0,0,0
271.576699462167,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0
272.423300537833,0,0,0,0,0,0,0
273.138134331002,0,0,0,0,0,0,0
273.852968124172,0,0,0,0,0,0,0
274.567801917342,0,0,0,0,0,0,0
276.178301870382,0,0,0,0,0,0,0
278.209774220299,0,0,0,0,0,0,0
280.241246570216,0,0,0,0,0,0,0
282.272718920133,0,0,0,0,0,0,0
284.30419127005,0,0,0,0,0,0,0
286.761549115186,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0
288.611374638996,0,0,0,0,0,0,0
289.222749277993,0,0,0,0,0,0,0
289.834123916989,0,0,0,0,0,0,0
290.445498555986,0,0,0,0,0,0,0
291.621014019554,0,0,0,0,0,0,0
293.440729831261,0,0,0,0,0,0,0
296.028386391913,0,0,0,0,0,0,0
299.913978425521,0,0,0,0,0,0,0
302.277763629659,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0
304.855727144658,0,0,0,0,0,0,0
305.711454289316,0,0,0,0,0,0,0
306.567181433974,0,0,0,0,0,0,0
307.422908578632,0,0,0,0,0,0,0
309.033592826303,0,0,0,0,0,0,0
311.49522685957,0,0,0,0,0,0,0
313.956860892837,0,0,0,0,0,0,0
315.920333162175,0,0,0,0,0,0,0
317.883805431512,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0
320.475974546778,0,0,0,0,0,0,0
320.951949093556,0,0,0,0,0,0,0
321.427923640334,0,0,0,0,0,0,0
321.903898187112,0,0,0,0,0,0,0
322.830428185171,0,0,0,0,0,0,0
324.147433780962,0,0,0,0,0,0,0
325.464439376753,0,0,0,0,0,0,0
326.783043723696,0,0,0,0,0,0,0
328.50061241858,0,0,0,0,0,0,0
330.218181113463,0,0,0,0,0,0,0
331.935749808347,0,0,0,0,0,0,0
333.653318503231,0,0,0,0,0,0,0
335.370887198115,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0
336.336311614323,0,0,0,0,0,0,0
336.672623228646,0,0,0,0,0,0,0
337.008934842969,0,0,0,0,0,0,0
337.345246457292,0,0,0,0,0,0,0
338.006604392854,0,0,0,0,0,0,0
339.034840920488,0,0,0,0,0,0,0
340.512164977256,0,0,0,0,0,0,0
342.693287638556,0,0,0,0,0,0,0
344.874410299856,0,0,0,0,0,0,0
348.022930420612,0,0,0,0,0,0,0
350.194294632395,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0
352.32547845492,0,0,0,0,0,0,0
352.65095690984,0,0,0,0,0,0,0
352.976435364759,0,0,0,0,0,0,0
353.301913819679,0,0,0,0,0,0,0
353.959900229439,0,0,0,0,0,0,0
354.920551465511,0,0,0,0,0,0,0
356.109739709421,0,0,0,0,0,0,0
357.540842682262,0,0,0,0,0,0,0
358.971945655103,0,0,0,0,0,0,0
360.739350690671,0,0,0,0,0,0,0
362.506755726239,0,0,0,0,0,0,0
364.274160761807,0,0,0,0,0,0,0
366.041565797375,0,0,0,0,0,0,0
367.808970832943,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0
368.191029167057,0,0,0,0,0,0,0
368.368647237488,0,0,0,0,0,0,0
368.496049315532,0,0,0,0,0,0,0
368.671001932487,0,0,0,0,0,0,0
368.976020363716,0,0,0,0,0,0,0
369.542966524554,0,0,0,0,0,0,0
370.839528350076,0,0,0,0,0,0,0
372.61735941316,0,0,0,0,0,0,0
374.395190476244,0,0,0,0,0,0,0
376.173021539328,0,0,0,0,0,0,0
377.950852602413,0,0,0,0,0,0,0
379.728683665497,0,0,0,0,0,0,0
381.506514728581,0,0,0,0,0,0,0
383.284345791665,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0
384.460063419644,0,0,0,0,0,0,0
384.920126839287,0,0,0,0,0,0,0
385.380190258931,0,0,0,0,0,0,0
385.840253678575,0,0,0,0,0,0,0
386.809591137356,0,0,0,0,0,0,0
388.481266694979,0,0,0,0,0,0,0
390.522586342507,0,0,0,0,0,0,0
392.563905990035,0,0,0,0,0,0,0
395.017887348633,0,0,0,0,0,0,0
398.144197255616,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0
400.606638372688,0,0,0,0,0,0,0
401.213276745377,0,0,0,0,0,0,0
401.819915118065,0,0,0,0,0,0,0
402.426553490754,0,0,0,0,0,0,0
403.710240768558,0,0,0,0,0,0,0
405.646114362931,0,0,0,0,0,0,0
407.581987957304,0,0,0,0,0,0,0
409.517861551677,0,0,0,0,0,0,0
411.453735146049,0,0,0,0,0,0,0
413.057611988485,0,0,0,0,0,0,0
414.661488830921,0,0,0,0,0,0,0
416,0,0,0,0,0,0,0
416.396414678254,0,0,0,0,0,0,0
416.792829356508,0,0,0,0,0,0,0
417.189244034762,0,0,0,0,0,0,0
417.585658713017,0,0,0,0,0,0,0
418.612502413133,0,0,0,0,0,0,0
420.212271252049,0,0,0,0,0,0,0
421.812040090964,0,0,0,0,0,0,0
423.41180892988,0,0,0,0,0,0,0
425.011577768796,0,0,0,0,0,0,0
426.611346607711,0,0,0,0,0,0,0
428.211115446627,0,0,0,0,0,0,0
429.810884285542,0,0,0,0,0,0,0
431.410653124458,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0
432.315320505229,0,0,0,0,0,0,0
432.630641010457,0,0,0,0,0,0,0
432.945961515686,0,0,0,0,0,0,0
433.261282020914,0,0,0,0,0,0,0
433.888050722593,0,0,0,0,0,0,0
434.874429157985,0,0,0,0,0,0,0
436.316887626085,0,0,0,0,0,0,0
437.759346094184,0,0,0,0,0,0,0
439.201804562284,0,0,0,0,0,0,0
441.09150554152,0,0,0,0,0,0,0
443.511400153639,0,0,0,0,0,0,0
446.803553424063,0,0,0,0,0,0,0
448,0,0,0,0,0,0,0
448.429430656415,0,0,0,0,0,0,0
448.85886131283,0,0,0,0,0,0,0
449.288291969245,0,0,0,0,0,0,0
449.717722625659,0,0,0,0,0,0,0
450.532851322517,0,0,0,0,0,0,0
451.732500410506,0,0,0,0,0,0,0
453.302197114676,0,0,0,0,0,0,0
454.871893818846,0,0,0,0,0,0,0
456.441590523016,0,0,0,0,0,0,0
458.011287227186,0,0,0,0,0,0,0
459.580983931355,0,0,0,0,0,0,0
461.150680635525,0,0,0,0,0,0,0
462.720377339695,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0
464.442580126471,0,0,0,0,0,0,0
464.885160252942,0,0,0,0,0,0,0
465.327740379413,0,0,0,0,0,0,0
465.770320505884,0,0,0,0,0,0,0
466.806689824887,0,0,0,0,0,0,0
468.256337538643,0,0,0,0,0,0,0
469.705985252399,0,0,0,0,0,0,0
471.155632966154,0,0,0,0,0,0,0
472.60528067991,0,0,0,0,0,0,0
474.054928393666,0,0,0,0,0,0,0
475.504576107421,0,0,0,0,0,0,0
476.954223821177,0,0,0,0,0,0,0
478.735358280452,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0
480.446242976044,0,0,0,0,0,0,0
480.892485952088,0,0,0,0,0,0,0
481.338728928132,0,0,0,0,0,0,0
481.784971904176,0,0,0,0,0,0,0
482.708516034448,0,0,0,0,0,0,0
484.221494602382,0,0,0,0,0,0,0
485.734473170316,0,0,0,0,0,0,0
487.24745173825,0,0,0,0,0,0,0
489.096521886104,0,0,0,0,0,0,0
490.945592033958,0,0,0,0,0,0,0
493.416989919161,0,0,0,0,0,0,0
496,0,0,0,0,0,0,0
496.543601971407,0,0,0,0,0,0,0
497.087203942813,0,0,0,0,0,0,0
497.63080591422,0,0,0,0,0,0,0
498.174407885627,0,0,0,0,0,0,0
499.319044847523,0,0,0,0,0,0,0
500.996776154317,0,0,0,0,0,0,0
502.674507461111,0,0,0,0,0,0,0
504.352238767905,0,0,0,0,0,0,0
506.029970074698,0,0,0,0,0,0,0
507.707701381492,0,0,0,0,0,0,0
509.385432688286,0,0,0,0,0,0,0
510.739926367557,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0
512.370052855804,0,0,0,0,0,0,0
512.740105711608,0,0,0,0,0,0,0
513.110158567412,0,0,0,0,0,0,0
513.480211423216,0,0,0,0,0,0,0
514.486435306083,0,0,0,0,0,0,0
516.05732854045,0,0,0,0,0,0,0
517.628221774818,0,0,0,0,0,0,0
519.199115009186,0,0,0,0,0,0,0
520.770008243554,0,0,0,0,0,0,0
522.340901477922,0,0,0,0,0,0,0
523.911794712289,0,0,0,0,0,0,0
525.482687946657,0,0,0,0,0,0,0
527.053581181025,0,0,0,0,0,0,0
528,0,0,0,0,0,0,0
528.284546814974,0,0,0,0,0,0,0
528.569093629948,0,0,0,0,0,0,0
528.853640444922,0,0,0,0,0,0,0
529.138187259896,0,0,0,0,0,0,0
529.694251848045,0,0,0,0,0,0,0
530.571397027815,0,0,0,0,0,0,0
531.866457465084,0,0,0,0,0,0,0
533.161517902354,0,0,0,0,0,0,0
534.456578339624,0,0,0,0,0,0,0
536.103387746928,0,0,0,0,0,0,0
538.103125163349,0,0,0,0,0,0,0
540.10286257977,0,0,0,0,0,0,0
542.932891085889,0,0,0,0,0,0,0
544,0,0,0,0,0,0,0
544.423372570961,0,0,0,0,0,0,0
544.846745141921,0,0,0,0,0,0,0
545.270117712882,0,0,0,0,0,0,0
545.693490283842,0,0,0,0,0,0,0
546.497077527399,0,0,0,0,0,0,0
547.685894396426,0,0,0,0,0,0,0
549.259022399321,0,0,0,0,0,0,0
550.832150402217,0,0,0,0,0,0,0
552.405278405112,0,0,0,0,0,0,0
553.978406408007,0,0,0,0,0,0,0
555.258054285974,0,0,0,0,0,0,0
556.53770216394,0,0,0,0,0,0,0
557.817350041907,0,0,0,0,0,0,0
559.096997919873,0,0,0,0,0,0,0
560,0,0,0,0,0,0,0
560.120400480127,0,0,0,0,0,0,0
560.237391005616,0,0,0,0,0,0,0
560.334407268366,0,0,0,0,0,0,0
