0,1,0,0,0,-0,0,0,0,-0,8.8517316366069e-06,5.62971553709189e-06,1.5737097082919e-07,0.707106781186548,0,0.5,0.5,0,0,0,0,0,0,0,0
0.1,0.999999999999999,4.42586582067119e-08,2.81485776497447e-08,7.86854053891643e-10,-5.50358077871774e-14,8.8517316461241e-07,5.62971552757468e-07,1.57370650770229e-08,-1.65107423345608e-12,8.85173166515843e-06,5.62971550854026e-06,1.57370010652306e-07,0.707106781186548,0,0.5,0.5,1.61778020610371e-06,1.5911771217527e-06,1.03375254646392e-06,1.00714946211291e-06,-4.15512759787542,-4.06313252211648,-7.87598910688758,-0.342271013104325
0.6,0.999999999998217,1.59331172542302e-06,1.01334876585339e-06,2.83257377584832e-08,-1.18877343718167e-11,5.31103918751814e-06,3.37782911668364e-06,9.44156692236026e-08,-5.94386714758516e-11,8.85173266431765e-06,5.62971450923528e-06,1.57336404458418e-07,0.707106781186548,0,0.5,0.5,9.70667591784959e-06,9.5470687738154e-06,6.20250923547704e-06,6.04290209144285e-06,-4.15462208038493,-4.06360456022171,-7.8756743814196,-0.342552259187045
1,0.999999999986241,4.42586605619547e-06,2.81485753060688e-06,7.86774839392506e-08,-5.50358063306402e-11,8.85173258809951e-06,5.62971458537418e-06,1.57338964928453e-07,-1.65107416035232e-10,8.85173449062766e-06,5.6297126819456e-06,1.57274953117606e-07,0.707106781186548,0,0.5,0.5,1.61777769867527e-05,1.59117997072947e-05,1.03374969747778e-05,1.00715196953198e-05,-4.15420304097853,-4.06398114651748,-7.87542216560787,-0.342762021888135
2,0.999999999779857,1.77034670776604e-05,1.1259427267346e-05,3.14613918024839e-07,-4.40286415140888e-10,1.770347087967e-05,1.12594234605243e-05,3.14485894340047e-07,-1.03508114572051e-08,3.853456382826e-05,0.000780947655335244,0.00138362076064454,0.707106781186548,0,0.5,0.5,3.23554020054855e-05,3.18237720771502e-05,2.06748212841827e-05,2.01431913558475e-05,-4.15309857346754,-4.06491856078971,-7.87478993984487,-0.343227194412375
3,0.999999673485281,5.46881643888309e-05,0.000412981339762735,0.000692448517320551,-1.28855409760118e-06,5.62829512635419e-05,0.000792170963004849,0.00138396402907135,-3.82870138185874e-06,3.83082094569638e-05,0.000780755052751209,0.0013836511091176,0.707106781186548,0,0.5,0.5,36.9275209912216,36.1253446405454,70.0063583119947,3.04650731977227,-3.98823462792999,-3.90760905117726,-7.62964820514397,-0.266195473963279
4,0.999994887084139,0.000130151385429137,0.00159550879664156,0.00276825177262044,-1.0183453587986e-05,9.46726243412472e-05,0.00157285968821624,0.00276765587399588,-1.50459751892974e-05,3.65616469917061e-05,0.000763269505663196,0.00132952619887554,0.707106781186548,0,0.5,0.5,73.8451918023134,72.2590540828429,140.007075854868,6.09717003028793,-3.82310086843488,-3.74797898018619,-7.3842508580583,-0.186828990562758
5,0.99997444477508,0.000243135654535522,0.00354996706355654,0.00620067864610005,-3.37310011870348e-05,0.00013132938927143,0.00233601532029143,0.00409720166609075,-3.28250285568081e-05,3.51147699125083e-05,0.000745893512992896,0.00127491535075763,0.707106781186548,0,0.5,0.5,109.297356544189,106.994414121448,207.828678381615,8.46309228402114,-3.66394084331274,-3.59198405766654,-7.14641212062683,-0.109512780352447
6,0.999920542625421,0.000392053044907656,0.00625886859575034,0.0109353232231222,-7.81048211408771e-05,0.000166538283673561,0.00308171888530169,0.00537206340817436,-5.63302968066374e-05,3.39976334511772e-05,0.000728925232347563,0.00122176113526342,0.707106781186548,0,0.5,0.5,143.281617243626,140.310796522045,273.468893759199,10.1235200064724,-3.51044934667727,-3.43949130150031,-6.91562971158717,-0.0343109365904177
7,0.99980961026536,0.000575616047484346,0.00970495320593044,0.0169182082522033,-0.00014867541224368,0.000200615474577993,0.00381034151365839,0.00659363218215844,-8.47963266177676e-05,3.31402368219327e-05,0.000712235313825063,0.00116985538758227,0.707106781186548,0,0.5,0.5,175.851075987951,172.24051430937,336.994911985858,11.0966783114634,-3.36197343817744,-3.29002219226327,-6.69094960157713,0.0389539711364182
8,0.999613080827694,0.000792818349049799,0.0138712651642278,0.0240966404292108,-0.000250073836361452,0.00023380722538714,0.00452211915891675,0.00776308207499791,-0.000117513856546551,3.24716251442104e-05,0.000695662794648516,0.00111885776521744,0.707106781186548,0,0.5,0.5,207.056121794226,202.814698449993,398.469458170674,11.4013620735455,-3.21778404566149,-3.14300216847992,-6.4712799116442,0.110493697502787
9,0.999298103826449,0.00104286443241719,0.0187410028738626,0.0324189286362162,-0.000386243270021959,0.000266288882597197,0.00521712294168177,0.00888124192294452,-0.000153817983563195,3.19243106430356e-05,0.000679029951487512,0.00106839128406385,0.707106781186548,0,0.5,0.5,236.941339533198,232.060226315993,457.946776856741,11.0547889924503,-3.07710314055941,-2.9977905739476,-6.25542837371724,0.180534659210228
