0,1,1,1,50,50,50
0.0139817911881952,1,1,1,50,50,50
0.0838907471291711,1,1,1,50,50,50
0.433435526834051,1,1,1,50,50,50
2.18115942535845,1,1,1,50,50,50
6.49852083236448,1,1,1,50,50,50
12.4285375096782,1,1,1,50,50,50
18.5296796283389,1,1,1,50,50,50
27.8108267111962,1,1,1,50,50,50
41.2545521728523,1,1,1,50,50,50
59.5274620407198,1,1,1,50,50,50
83.0479117860706,1,1,1,50,50,50
111.215454450778,1,1,1,50,50,50
143.128812522504,1,1,1,50,50,50
173.36108243071,1,1,1,50,50,50
194.536384824184,1,1,1,50,50,50
215.711687217657,1,1,1,50,50,50
238.361337365761,1,1,1,50,50,50
265.7442018594,1,1,1,50,50,50
293.163447637149,1,1,1,50,50,50
320.582693414899,1,1,1,50,50,50
347.061673560441,1,1,1,50,50,50
378.533106471463,1,1,1,50,50,50
413.271265684114,1,1,1,50,50,50
449.55122617447,1,1,1,50,50,50
486.399043895707,1,1,1,50,50,50
526.399043895707,1,1,1,50,50,50
566.399043895707,1,1,1,50,50,50
606.399043895707,1,1,1,50,50,50
646.399043895707,1,1,1,50,50,50
686.399043895707,1,1,1,50,50,50
726.399043895707,1,1,1,50,50,50
766.399043895707,1,1,1,50,50,50
806.399043895707,1,1,1,50,50,50
846.399043895707,1,1,1,50,50,50
886.399043895707,1,1,1,50,50,50
926.399043895707,1,1,1,50,50,50
966.399043895707,1,1,1,50,50,50
1006.39904389571,1,1,1,50,50,50
1046.39904389571,1,1,1,50,50,50
1086.39904389571,1,1,1,50,50,50
1126.39904389571,1,1,1,50,50,50
1166.39904389571,1,1,1,50,50,50
1206.39904389571,1,1,1,50,50,50
1246.39904389571,1,1,1,50,50,50
1286.39904389571,1,1,1,50,50,50
1326.39904389571,1,1,1,50,50,50
1366.39904389571,1,1,1,50,50,50
1406.39904389571,1,1,1,50,50,50
1446.39904389571,1,1,1,50,50,50
1486.39904389571,1,1,1,50,50,50
1526.39904389571,1,1,1,50,50,50
1566.39904389571,1,1,1,50,50,50
1606.39904389571,1,1,1,50,50,50
1646.39904389571,1,1,1,50,50,50
1686.39904389571,1,1,1,50,50,50
1726.39904389571,1,1,1,50,50,50
1766.39904389571,1,1,1,50,50,50
1806.39904389571,1,1,1,50,50,50
1846.39904389571,1,1,1,50,50,50
1886.39904389571,1,1,1,50,50,50
1926.39904389571,1,1,1,50,50,50
1966.39904389571,1,1,1,50,50,50
2000,1,1,1,50,50,50
