0,1,0,0,0,-0,0,0,0,-0,0,0,0,1,0,0,0
30,1,0,0,0,-0,0,0,0,-0,0,0,0,1,0,0,0
60,1,0,0,0,-0,0,0,0,-0,0,0,0,1,0,0,0
90,1,0,0,0,-0,0,0,0,-0,0,0,0,1,0,0,0
95.6862072545618,1,0,0,0,-0,0,0,0,-0,0,0,0,1,0,0,0
97.8926331986604,1,0,0,0,-0,0,0,0,-0,0,0,0,1,0,0,0
98.5399954479831,1,0,0,0,-0,0,0,0,-0,0,0,0,1,0,0,0
99.1873576973058,1,0,0,0,-0,0,0,0,-0,0,0,0,1,0,0,0
99.6318050850996,1,0,0,0,-0,0,0,0,-0,0,0,0,1,0,0,0
99.7636353415127,1,0,0,0,-0,0,0,0,-0,0,0,0,1,0,0,0
99.8954655979259,1,0,0,0,-0,0,0,0,-0,0,0,0,1,0,0,0
99.9861478531559,1,0,0,0,-0,0,0,0,-0,0,0,0,1,0,0,0
100.057894843267,0.999999999999991,1.10103872146726e-14,-3.31473450770453e-08,1.28756756129087e-07,-5.4768133398749e-13,1.06947151863518e-12,-1.02697672125495e-06,3.98922586793804e-06,-5.4768133398749e-13,1.06947151863518e-12,-1.02697672125495e-06,3.98922586793804e-06,0.992394225409006,0.0870451071998296,0,0.0870451071998296
100.129641833377,0.999999999999825,-3.36838871939766e-14,-1.47360686270493e-07,5.7242421868593e-07,-5.1137593048316e-12,-3.31124066322139e-12,-2.15677309872629e-06,8.37828936008719e-06,-5.1137593048316e-12,-3.31124066322139e-12,-2.15677309872629e-06,8.37828936008719e-06,0.992394225409006,0.0870451071998296,0,0.0870451071998296
100.488376783931,0.999999999969902,-2.81584811178006e-11,-1.93392222251926e-06,7.5137667570314e-06,-2.42903334173988e-10,-2.3131016389749e-10,-7.80264927417222e-06,3.03194954942046e-05,-2.42903334173988e-10,-2.3131016389749e-10,-7.80264927417222e-06,3.03194954942046e-05,0.992394225409006,0.0870451071998296,0,0.0870451071998296
102.282051536699,0.999999986322287,-1.30489333867567e-08,-4.11729324653762e-05,0.000160188062357243,-2.38826486805881e-08,-2.27387842011657e-08,-3.59085060292719e-05,0.000139861792657001,-2.38826486805881e-08,-2.27387842011657e-08,-3.59085060292719e-05,0.000139861792657001,0.992394225409006,0.0870451071998296,0,0.0870451071998296
111.250425300537,0.999992164811819,-6.8500603395377e-06,-0.000969112021917972,0.00383811020387402,-2.75687138153015e-06,-2.3707129255627e-06,-0.000167753830149623,0.00067592152128883,-2.75687138153015e-06,-2.3707129255627e-06,-0.000167753830149623,0.00067592152128883,0.992394225409006,0.0870451071998296,0,0.0870451071998296
127.179018190511,0.999755927388736,-0.000178771194211819,-0.00502496983700618,0.0215128652225792,-3.40621432344136e-05,-1.71100182577176e-05,-0.000317745955593859,0.0015085906336186,-3.40621432344136e-05,-1.71100182577176e-05,-0.000317745955593859,0.0015085906336186,0.992394225409006,0.0870451071998296,0,0.0870451071998296
133.161917184721,0.999485501771336,-0.00029157297313415,-0.00698501635366332,0.0313026561275859,-5.73613174685275e-05,-2.67141653483608e-05,-0.000333546153204795,0.00175685381089368,-5.73613174685275e-05,-2.67141653483608e-05,-0.000333546153204795,0.00175685381089368,0.992394225409006,0.0870451071998296,0,0.0870451071998296
139.14481617893,0.99905850017429,-0.000497675460083231,-0.00896534159943043,0.0424439418367418,-8.6173194000729e-05,-3.4813323518695e-05,-0.000324019357275493,0.00195952092088672,-8.6173194000729e-05,-3.4813323518695e-05,-0.000324019357275493,0.00195952092088672,0.992394225409006,0.0870451071998296,0,0.0870451071998296
146.6496966793,0.998259540158813,-0.00068687215064461,-0.0112488622643804,0.0578868014863513,-0.000127368032721178,-1.84350145679007e-05,-0.000279422032505587,0.00214194787302281,-0.000127368032721178,-1.84350145679007e-05,-0.000279422032505587,0.00214194787302281,0.992394225409006,0.0870451071998296,0,0.0870451071998296
153.458464912868,0.997260723911014,-0.000924186051053721,-0.0129454413176745,0.0728190220595789,-0.000165813359271783,-4.7060806502483e-05,-0.000214543231635285,0.00223208574282075,-0.000165813359271783,-4.7060806502483e-05,-0.000214543231635285,0.00223208574282075,0.992394225409006,0.0870451071998296,0,0.0870451071998296
159.596860945749,0.996143074199147,-0.00105983404205517,-0.0140250092997673,0.0866091888370786,-0.000197617315894735,3.09836819607961e-06,-0.00013593308936618,0.00225093831383958,-0.000197617315894735,3.09836819607961e-06,-0.00013593308936618,0.00225093831383958,0.992394225409006,0.0870451071998296,0,0.0870451071998296
165.461181016074,0.994907623034075,-0.00117330115916277,-0.0146072089654803,0.0997199801409672,-0.000222601646439361,-5.60913569639015e-05,-6.246265653521e-05,0.00221109006941309,-0.000222601646439361,-5.60913569639015e-05,-6.246265653521e-05,0.00221109006941309,0.992394225409006,0.0870451071998296,0,0.0870451071998296
171.554393309299,0.993493343326531,-0.00148759831083512,-0.0147182509767168,0.112925359885736,-0.000239924439460219,-1.78847936642164e-05,2.87280757661781e-05,0.00211431298857075,-0.000239924439460219,-1.78847936642164e-05,2.87280757661781e-05,0.00211431298857075,0.992394225409006,0.0870451071998296,0,0.0870451071998296
177.820702763807,0.991962868493954,-0.00159476803519706,-0.0142763623739423,0.125711215575729,-0.000246530238744057,-6.17137194155432e-05,0.000105727224137184,0.00195654638105382,-0.000246530238744057,-6.17137194155432e-05,0.000105727224137184,0.00195654638105382,0.992394225409006,0.0870451071998296,0,0.0870451071998296
183.931606787858,0.990468637965284,-0.00222184332146224,-0.0134248979421969,0.137064629772573,-0.000240259440933953,-9.31576499500229e-05,0.000178072031883519,0.0017521154711514,-0.000240259440933953,-9.31576499500229e-05,0.000178072031883519,0.0017521154711514,0.992394225409006,0.0870451071998296,0,0.0870451071998296
189.147299785583,0.989252947106695,-0.00246194141460936,-0.0123246117617583,0.145673090960932,-0.000224408310729427,-3.13856039775205e-05,0.000236463853424871,0.00154341228659392,-0.000224408310729427,-3.13856039775205e-05,0.000236463853424871,0.00154341228659392,0.992394225409006,0.0870451071998296,0,0.0870451071998296
194.014593463179,0.988212890266356,-0.00289864394431564,-0.0111256921184833,0.152653530419653,-0.000201667792941992,-0.000151340175671707,0.000254292962075592,0.0013211696834172,-0.000201667792941992,-0.000151340175671707,0.000254292962075592,0.0013211696834172,0.992394225409006,0.0870451071998296,0,0.0870451071998296
198.821271365702,0.987313245887282,-0.00357851543272843,-0.00983259689636496,0.15843947980567,-0.000171371626623047,-9.17299820627512e-05,0.000287269158666722,0.00108365554990614,-0.000171371626623047,-9.17299820627512e-05,0.000287269158666722,0.00108365554990614,0.992394225409006,0.0870451071998296,0,0.0870451071998296
204.468742149665,0.986334037169913,-0.003598501562387,-0.00868478496986658,0.164489490292338,-0.000179982863893551,5.24970711189959e-05,8.85731359840962e-05,0.0010850624795596,-0.000179982863893551,5.24970711189959e-05,8.85731359840962e-05,0.0010850624795596,0.969692597250281,0.172766123470437,0,0.172766123470437
209.577381530121,0.985388641466322,-0.00345870656222969,-0.00882802710797903,0.170056839190469,-0.000189502303614681,2.73134738276308e-05,-0.000138997166875613,0.00109140459702291,-0.000189502303614681,2.73134738276308e-05,-0.000138997166875613,0.00109140459702291,0.969692597250281,0.172766123470437,0,0.172766123470437
214.213981329573,0.984496755895766,-0.00295702238799331,-0.00986201766624531,0.175100354816487,-0.000194786814431103,0.000202934853727146,-0.000303003872732997,0.00108154458314554,-0.000194786814431103,0.000202934853727146,-0.000303003872732997,0.00108154458314554,0.969692597250281,0.172766123470437,0,0.172766123470437
218.955836625352,0.98356404628807,-0.00186027406933368,-0.0117201297753405,0.180169211542581,-0.000198284220285503,0.000205133959395791,-0.000486694183933586,0.00105291417320239,-0.000198284220285503,0.000205133959395791,-0.000486694183933586,0.00105291417320239,0.969692597250281,0.172766123470437,0,0.172766123470437
224.362397987203,0.982488718018095,-0.00107451800026425,-0.0148997776100991,0.185722268469339,-0.000198764045881246,0.000128443743002344,-0.000674306486833755,0.000998127109757794,-0.000198764045881246,0.000128443743002344,-0.000674306486833755,0.000998127109757794,0.969692597250281,0.172766123470437,0,0.172766123470437
229.025459522693,0.981567682512612,-0.000166492611636546,-0.0182675922375934,0.190239722457933,-0.000195812617981789,0.000258887365861914,-0.000765280568748059,0.000937063010775525,-0.000195812617981789,0.000258887365861914,-0.000765280568748059,0.000937063010775525,0.969692597250281,0.172766123470437,0,0.172766123470437
233.582931148698,0.980687532091126,0.000927870847579404,-0.0219661521414037,0.194341430520635,-0.000189787525525848,0.000178629844333326,-0.000859715247912149,0.000859682252122242,-0.000189787525525848,0.000178629844333326,-0.000859715247912149,0.000859682252122242,0.969692597250281,0.172766123470437,0,0.172766123470437
239.035746386115,0.979683915913491,0.00159752509521365,-0.0268525115890522,0.198735541449781,-0.000177457054969747,0.000131982296149078,-0.000910039794196415,0.00075076718678707,-0.000177457054969747,0.000131982296149078,-0.000910039794196415,0.00075076718678707,0.969692597250281,0.172766123470437,0,0.172766123470437
243.841768852301,0.978865641958577,0.0026379517632443,-0.0311418699892873,0.202102152727494,-0.000162346911311606,0.000281899288348399,-0.000872270876735457,0.000648226794368588,-0.000162346911311606,0.000281899288348399,-0.000872270876735457,0.000648226794368588,0.969692597250281,0.172766123470437,0,0.172766123470437
248.338686108348,0.978176250155745,0.00376846788673477,-0.035008029260467,0.204771726975015,-0.000143395591333689,0.000190589135564699,-0.000847295133060136,0.000536625839883182,-0.000143395591333689,0.000190589135564699,-0.000847295133060136,0.000536625839883182,0.969692597250281,0.172766123470437,0,0.172766123470437
253.129335473609,0.977546823709392,0.0045872065620701,-0.0388961450509246,0.207046504176753,-0.000118866763931842,0.00020917648249966,-0.000757594398720948,0.000414258576891467,-0.000118866763931842,0.00020917648249966,-0.000757594398720948,0.000414258576891467,0.969692597250281,0.172766123470437,0,0.172766123470437
258.458225234312,0.976994276837754,0.00621697597919583,-0.0424832873829357,0.20889878537006,-8.76132828123765e-05,0.000365295114894844,-0.00059022873463063,0.000278851731329453,-8.76132828123765e-05,0.000365295114894844,-0.00059022873463063,0.000278851731329453,0.969692597250281,0.172766123470437,0,0.172766123470437
262.928830661155,0.976671201094351,0.00759316731334974,-0.0448713301034412,0.209862508556951,-5.61978708129159e-05,0.000228950067856782,-0.000478777950461848,0.00015088441747155,-5.61978708129159e-05,0.000228950067856782,-0.000478777950461848,0.00015088441747155,0.969692597250281,0.172766123470437,0,0.172766123470437
267.47405723161,0.976492207874213,0.00852913046333304,-0.0467048581339036,0.21025907381413,-2.26728716009959e-05,0.000233659712797592,-0.00031430894092747,2.60022727134597e-05,-2.26728716009959e-05,0.000233659712797592,-0.00031430894092747,2.60022727134597e-05,0.969692597250281,0.172766123470437,0,0.172766123470437
272.712739805195,0.976475388425051,0.0100422031444613,-0.0477584008287586,0.210033580901796,1.68270304209888e-05,0.000293209381040908,-9.65632628217615e-05,-0.000114207243160035,1.68270304209888e-05,0.000293209381040908,-9.65632628217615e-05,-0.000114207243160035,0.969692597250281,0.172766123470437,0,0.172766123470437
277.208957915606,0.976633640602573,0.0108953174195891,-0.0478835696241622,0.209225208475793,5.36554595874289e-05,7.32280101061056e-05,3.8193391593023e-05,-0.000245528412651108,5.36554595874289e-05,7.32280101061056e-05,3.8193391593023e-05,-0.000245528412651108,0.969692597250281,0.172766123470437,0,0.172766123470437
281.68244295143,0.976950326231144,0.0110256505915788,-0.04735501382569,0.207855713829241,8.69959630777434e-05,3.70956757953712e-05,0.000208152150139069,-0.000363438123157633,8.69959630777434e-05,3.70956757953712e-05,0.000208152150139069,-0.000363438123157633,0.969692597250281,0.172766123470437,0,0.172766123470437
286.919860374743,0.977498262326136,0.0113694293385883,-0.0457117003662252,0.205616934311181,0.000122099057383787,4.29095013429024e-05,0.000405687710526005,-0.000492638401799426,0.000122099057383787,4.29095013429024e-05,0.000405687710526005,-0.000492638401799426,0.969692597250281,0.172766123470437,0,0.172766123470437
291.451278724667,0.978118424812258,0.011059219460547,-0.0436307194451867,0.203121640965226,0.000150818742011012,-0.000179101910896326,0.000508936842509241,-0.000607185831370108,0.000150818742011012,-0.000179101910896326,0.000508936842509241,-0.000607185831370108,0.969692597250281,0.172766123470437,0,0.172766123470437
295.878808036958,0.97883479599896,0.0101984344380004,-0.041113969897917,0.200220067815197,0.000171414345731353,-0.000154482444135882,0.000635140642132136,-0.000699718541423372,0.000171414345731353,-0.000154482444135882,0.000635140642132136,-0.000699718541423372,0.969692597250281,0.172766123470437,0,0.172766123470437
