0,1,0,0,0,-0,0,0,0,-0,0,0,0,0.707106781186548,0,0.5,0.5,0,0,0,0,0,0,0,0
0.1,1,0,0,0,-0,0,0,0,-0,0,0,0,0.707106781186548,0,0.5,0.5,0,0,0,0,0.341963647684896,-1.84605104711027,-3.00054691983478,1.49645952040941
0.6,1,0,0,0,-0,0,0,0,-0,0,0,0,0.707106781186548,0,0.5,0.5,0,0,0,0,0.341963647684896,-1.84605104711027,-3.00054691983478,1.49645952040941
1,1,0,0,0,-0,0,0,0,-0,0,0,0,0.707106781186548,0,0.5,0.5,0,0,0,0,0.341963647684896,-1.84605104711027,-3.00054691983478,1.49645952040941
2,1,0,0,0,-0,0,0,0,0,-0.000427473096975354,0.000847225894495201,9.00336468176541e-05,0.707106781186548,0,0.5,0.5,0,0,0,0,0.341963647684896,-1.84605104711027,-3.00054691983478,1.49645952040941
3,0.999999889713532,-0.000197688494634041,0.000423628393608271,4.50684790150377e-05,-4.36501413499171e-07,-0.000371786274423867,0.000847291796527714,9.02323275799954e-05,-1.25272667623595e-06,-0.000128412915934747,0.000847420218580344,9.05073884919208e-05,0.707106781186548,0,0.5,0.5,3.04027449793393,16.4100928228439,26.6731402649398,13.3033219400298,0.310603876243856,-1.7937632718427,-2.89701881957598,1.41385942397713
3.69870573846934,0.99999912943636,-0.000479227972412735,0.00122250100899912,0.000130224250510844,-1.9857104719979e-06,-0.000429847475328532,0.00143944164110408,0.000153542451107278,-3.43350780444604e-06,-0.000219546746729849,0.00084753962883857,9.08702033352049e-05,0.707106781186548,0,0.5,0.5,5.16416577033684,27.8755535771732,45.3098170100892,22.5984292032529,0.310442667347971,-1.77936746990435,-2.82364627254745,1.35472146999108
4,0.999998355911293,-0.000619400920058225,0.00169466675121039,0.000180615095670862,-3.21349117929228e-06,-0.000498317032782241,0.00169481294709149,0.000180963370550473,-4.64272170656127e-06,-0.000154992284250433,0.000812566502439543,8.97677813701177e-05,0.707106781186548,0,0.5,0.5,6.08010386637395,32.8197416729254,53.3462814923553,26.6066436858039,0.305454836319761,-1.76829440166125,-2.79174049276659,1.3289009274251
4.58577969907062,0.999995547649345,-0.000906802307643194,0.00282687374383144,0.000301953470260515,-6.59158547074107e-06,-0.000423989432000506,0.00217083994417404,0.00023311898694181,-6.92959752503496e-06,0.000375905317602893,0.000812627960426633,8.78970653883659e-05,0.707106781186548,0,0.5,0.5,7.69721743378446,42.1596524919379,68.431764917964,33.9693298598105,0.318580648691056,-1.76983091013393,-2.73158681455548,1.2803365531126
5,0.999992156528663,-0.00105547320656917,0.00379578609069891,0.000406036227773828,-9.9627416184562e-06,-0.000318134028545386,0.00250738146522579,0.0002694287738062,-9.38914582510911e-06,5.13392454821616e-05,0.000776443959837256,8.66474507673046e-05,0.707106781186548,0,0.5,0.5,8.8406248097035,48.76405332481,79.0991083680108,39.1756798529043,0.33389550868548,-1.77690820298089,-2.6887497725013,1.24573707820589
5.60048910766693,0.999984232063183,-0.00125945144324095,0.00544140879573993,0.000583504401185493,-1.68497715874808e-05,-0.000382345699044419,0.00297353828684508,0.000321715945893299,-1.33944772983501e-05,-2.2036623620797e-05,0.000776296006364098,8.64858583228906e-05,0.707106781186548,0,0.5,0.5,10.4711173084903,58.202805490967,94.0014177840586,46.2697296015819,0.331775405526455,-1.76312108597824,-2.628627605715,1.19728192526322
6,0.999976368524976,-0.00140422642649563,0.00669132165340151,0.000718856226643107,-2.26835446871674e-05,-0.000324190696136941,0.0032836692991581,0.000355681713902305,-1.5745009003125e-05,0.000205288411719138,0.000741074210989947,8.28186814651147e-05,0.707106781186548,0,0.5,0.5,11.5557161882111,64.4823105755531,103.916060183054,50.9894657957116,0.341456968475774,-1.76513885431959,-2.58833104395555,1.16464915811173
6.59762382718794,0.999959682974103,-0.00159464272896583,0.00878600861535765,0.000946358023836775,-3.37476727321688e-05,-0.000390536552909704,0.00372627854591858,0.000406220938095691,-2.16748354848542e-05,-0.00055403183804278,0.000740159821186555,8.83421000443837e-05,0.707106781186548,0,0.5,0.5,13.3295173927273,73.9217864031643,118.200113616515,57.6078446060779,0.338786565150189,-1.75129799251249,-2.53002288481259,1.11751145745029
7,0.999944242967093,-0.00179945539435401,0.0103452956771655,0.0011170383181417,-4.32393177702401e-05,-0.000617983888592909,0.00402414290312312,0.000442173060875754,-2.49268383434301e-05,-0.000415286972094182,0.000706336701887469,8.76238879302952e-05,0.707106781186548,0,0.5,0.5,14.5241371707528,80.2776546067238,127.817472688298,62.0639552523273,0.316389219220219,-1.72155753850393,-2.4904071107301,1.08523879144639
7.63451584518369,0.999911456171703,-0.00223885827030427,0.0130409106476405,0.00141491332258194,-6.06338035305848e-05,-0.00071496064892485,0.00447252180628554,0.000496130726251293,-3.04496406064967e-05,-0.000155909670299865,0.00070648224556524,8.50022334398525e-05,0.707106781186548,0,0.5,0.5,16.450133024929,90.2335077940111,142.416882882103,68.6335081130208,0.309563460756349,-1.70356440386655,-2.42977361659034,1.03577267348014
