0,0,0,0,0,0
0.0139777641310923,0,0,0,0,0
0.0838665847865538,0,0,0,0,0
0.433310688063861,0,0,0,0,0
1.47691796266162,0,0,0,0,0
2.58593963618286,0,0,0,0,0
3.78336350870801,0,0,0,0,0
5.42290531393877,0,0,0,0,0
7.62725871169302,0,0,0,0,0
10.4300552216637,0,0,0,0,0
13.8688937898811,0,0,0,0,0
18.1722667786403,0,0,0,0,0
23.3818116003962,0,0,0,0,0
29.2179046309024,0,0,0,0,0
35.271059653468,0,0,0,0,0
41.3549207852533,0,0,0,0,0
47.519162406771,0,0,0,0,0
53.8204971784002,0,0,0,0,0
60.2882819951491,0,0,0,0,0
66.9473099767506,0,0,0,0,0
73.8210482839691,0,0,0,0,0
80.9309742700243,0,0,0,0,0
88.2957750912048,0,0,0,0,0
95.9302741717731,0,0,0,0,0
103.843987546179,0,0,0,0,0
112.039416228923,0,0,0,0,0
120.510342013671,0,0,0,0,0
129.240608225996,0,0,0,0,0
138.204059925944,0,0,0,0,0
147.366292841816,0,0,0,0,0
156.688397223758,0,0,0,0,0
166.13197933754,0,0,0,0,0
175.712089487888,0,0,0,0,0
185.80659110673,0,0,0,0,0
196.298232308426,0,0,0,0,0
206.398962401409,0,0,0,0,0
216.104076200406,0,0,0,0,0
225.897314019086,0,0,0,0,0
236.189292625003,0,0,0,0,0
246.823072824735,0,0,0,0,0
257.203765837683,0,0,0,0,0
267.036863712151,0,0,0,0,0
276.681959450344,0,0,0,0,0
286.725137426012,0,0,0,0,0
297.319022143404,0,0,0,0,0
307.941980057651,0,0,0,0,0
318.007171792667,0,0,0,0,0
327.604727912219,0,0,0,0,0
337.368744110611,0,0,0,0,0
347.768790870178,0,0,0,0,0
358.539319307697,0,0,0,0,0
368.921065880274,0,0,0,0,0
378.624412267507,0,0,0,0,0
388.163271055837,0,0,0,0,0
398.250139835707,0,0,0,0,0
409.00152439697,0,0,0,0,0
419.706198837602,0,0,0,0,0
429.677143585438,0,0,0,0,0
439.122410530703,0,0,0,0,0
448.851068553493,0,0,0,0,0
459.386474194541,0,0,0,0,0
470.313004966275,0,0,0,0,0
480.675391205786,0,0,0,0,0
490.215709898559,0,0,0,0,0
499.638977059569,0,0,0,0,0
509.795388469403,0,0,0,0,0
520.740123667533,0,0,0,0,0
531.525359499468,0,0,0,0,0
541.368473705277,0,0,0,0,0
550.638270464475,0,0,0,0,0
560.343378757928,0,0,0,0,0
571.052553800243,0,0,0,0,0
582.154930190693,0,0,0,0,0
592.472864233753,0,0,0,0,0
601.817661820879,0,0,0,0,0
611.120985058279,0,0,0,0,0
621.377011007968,0,0,0,0,0
632.550262991935,0,0,0,0,0
643.408404566632,0,0,0,0,0
653.088876810273,0,0,0,0,0
662.165072622069,0,0,0,0,0
671.862964759994,0,0,0,0,0
682.78368137197,0,0,0,0,0
694.07486405475,0,0,0,0,0
704.319797181047,0,0,0,0,0
713.442582860634,0,0,0,0,0
722.628274395314,0,0,0,0,0
733.013373740487,0,0,0,0,0
744.44263817354,0,0,0,0,0
755.359299863015,0,0,0,0,0
764.848040982486,0,0,0,0,0
773.722451573936,0,0,0,0,0
783.431501910485,0,0,0,0,0
794.592474232267,0,0,0,0,0
806.073870374702,0,0,0,0,0
816.219765298748,0,0,0,0,0
825.107627815451,0,0,0,0,0
834.185583560626,0,0,0,0,0
844.720737927801,0,0,0,0,0
856.416811044438,0,0,0,0,0
867.37336104727,0,0,0,0,0
876.656176775666,0,0,0,0,0
885.33486496494,0,0,0,0,0
895.070528494799,0,0,0,0,0
906.480773636544,0,0,0,0,0
918.139272506507,0,0,0,0,0
928.171004346477,0,0,0,0,0
936.831231944774,0,0,0,0,0
945.817681718606,0,0,0,0,0
956.506630556433,0,0,0,0,0
968.456121180109,0,0,0,0,0
979.434906870539,0,0,0,0,0
988.519977589464,0,0,0,0,0
997.024514484764,0,0,0,0,0
1006.79383715058,0,0,0,0,0
1018.43520113899,0,0,0,0,0
1030.24461016534,0,0,0,0,0
1040.16474812687,0,0,0,0,0
1048.62620098329,0,0,0,0,0
1057.54019259678,0,0,0,0,0
1068.36547010113,0,0,0,0,0
1080.53079633202,0,0,0,0,0
1091.52053122822,0,0,0,0,0
1100.43848030105,0,0,0,0,0
1108.80208463742,0,0,0,0,0
1118.60150932398,0,0,0,0,0
1130.43129296168,0,0,0,0,0
1142.35867286017,0,0,0,0,0
1152.1871563708,0,0,0,0,0
1160.4935841899,0,0,0,0,0
1169.35282418466,0,0,0,0,0
1180.28114636455,0,0,0,0,0
1192.61059830426,0,0,0,0,0
1201.40518420196,0,0,0,0,0
1210.19977009966,0,0,0,0,0
1220.94806726037,0,0,0,0,0
1233.19035791363,0,0,0,0,0
1244.3210331418,0,0,0,0,0
1253.27144409876,0,0,0,0,0
1261.54658979515,0,0,0,0,0
1271.22546681945,0,0,0,0,0
1283.03059821198,0,0,0,0,0
1295.08876736653,0,0,0,0,0
1305.02715345633,0,0,0,0,0
1313.31244510237,0,0,0,0,0
1322.05191297653,0,0,0,0,0
1332.87647110428,0,0,0,0,0
1345.25908363167,0,0,0,0,0
1354.11182046999,0,0,0,0,0
1362.96455730832,0,0,0,0,0
1373.7244195484,0,0,0,0,0
1385.90528268915,0,0,0,0,0
1396.97793029787,0,0,0,0,0
1405.93871366201,0,0,0,0,0
1414.26863847043,0,0,0,0,0
1423.99158965038,0,0,0,0,0
1435.78151636687,0,0,0,0,0
1447.77160770084,0,0,0,0,0
1457.6781963145,0,0,0,0,0
1465.99223332495,0,0,0,0,0
1474.78651638569,0,0,0,0,0
1485.63946364688,0,0,0,0,0
1497.98022308973,0,0,0,0,0
1506.82514989045,0,0,0,0,0
1515.67007669118,0,0,0,0,0
1526.4212762481,0,0,0,0,0
1538.60375891778,0,0,0,0,0
1549.68713254805,0,0,0,0,0
1558.6537502519,0,0,0,0,0
1566.97957461039,0,0,0,0,0
1576.69261585018,0,0,0,0,0
1588.47702386723,0,0,0,0,0
1600.47497590389,0,0,0,0,0
1610.39186549239,0,0,0,0,0
1618.70719587589,0,0,0,0,0
1627.49322121109,0,0,0,0,0
1638.33625339371,0,0,0,0,0
1650.67805913727,0,0,0,0,0
1659.52977916439,0,0,0,0,0
1668.38149919151,0,0,0,0,0
