0,0,0,0,0
0.1,0,0,0,0
0.6,2.48986156883008e-06,1.24355834303257e-06,2.48986156883008e-06,1.24355834303257e-06
1.6,2.1188653432934e-05,9.38102559855032e-06,2.1188653432934e-05,9.38102559855032e-06
2.6,5.46435974976345e-05,2.02384425045559e-05,5.46435974976345e-05,2.02384425045559e-05
3.6,9.76845670639793e-05,2.77072609912477e-05,9.76845670639793e-05,2.77072609912477e-05
4.6,0.000144690622159119,2.65912893653937e-05,0.000144690622159119,2.65912893653937e-05
5.6,0.000190122071992402,1.36618964619102e-05,0.000190122071992402,1.36618964619102e-05
6.6,0.000228855094794739,1.18089692232305e-05,0.000228855094794739,1.18089692232305e-05
7.6,0.000256316294315205,4.80446915461533e-05,0.000256316294315205,4.80446915461533e-05
8.6,0.000268450142237156,9.11995283622114e-05,0.000268450142237156,9.11995283622114e-05
9.6,0.000261575229547462,0.000136081973784093,0.000261575229547462,0.000136081973784093
10.1,0.000249914445646875,0.000157386745915277,0.000249914445646875,0.000157386745915277
10.6,0.000231973504687559,0.00017710023515813,0.000231973504687559,0.00017710023515813
11.6,0.000174921587572448,0.000209334448765891,0.000174921587572448,0.000209334448765891
12.6,8.68509390348228e-05,0.000227905932888214,8.68509390348228e-05,0.000227905932888214
13.6,3.57031232724126e-05,0.000229018384385921,3.57031232724126e-05,0.000229018384385921
14.6,0.000196316191926952,0.000210277110662347,0.000196316191926952,0.000210277110662347
15.6,0.000398575880438725,0.000170627892730748,0.000398575880438725,0.000170627892730748
16.6,0.000645921535775954,0.000110100034077338,0.000645921535775954,0.000110100034077338
17.6,0.000941454371515699,2.94380494968944e-05,0.000941454371515699,2.94380494968944e-05
18.6,0.00128775093220574,7.02897431779253e-05,0.00128775093220574,7.02897431779253e-05
19.6,0.00168670780293604,0.000188030127325543,0.00168670780293604,0.000188030127325543
20.1,0.00190631351558151,0.000253390409498679,0.00190631351558151,0.000253390409498679
20.6,0.00213976417298125,0.000322815956881676,0.00213976417298125,0.000322815956881676
21.6,0.00264902846781178,0.000473445620251548,0.00264902846781178,0.000473445620251548
22.6,0.00321389483394517,0.00064030831694663,0.00321389483394517,0.00064030831694663
23.6,0.00383261413609474,0.000824252532241454,0.00383261413609474,0.000824252532241454
24.6,0.00450277603493106,0.00102608448865922,0.00450277603493106,0.00102608448865922
25.6,0.0052214470900854,0.00124628008722439,0.0052214470900854,0.00124628008722439
26.6,0.00598528705722947,0.00148477507654919,0.00598528705722947,0.00148477507654919
27.6,0.00679063319382984,0.00174085932307916,0.00679063319382984,0.00174085932307916
28.6,0.00763355090987121,0.00201317801758422,0.00763355090987121,0.00201317801758422
29.6,0.00850985622548058,0.00229982328166127,0.00850985622548058,0.00229982328166127
30.1,0.0089591548125432,0.0024478077892744,0.0089591548125432,0.0024478077892744
30.6,0.00941550063497298,0.00259829670969209,0.00941550063497298,0.00259829670969209
31.6,0.0103479249342801,0.00290519489631824,0.0103479249342801,0.00290519489631824
32.6,0.011302123899387,0.00321851692818018,0.011302123899387,0.00321851692818018
33.6,0.0122724354997128,0.00353661421247568,0.0122724354997128,0.00353661421247568
34.6,0.0132530401600048,0.00385789663276607,0.0132530401600048,0.00385789663276607
35.6,0.0142380628346342,0.00418075380491427,0.0142380628346342,0.00418075380491427
36.6,0.0152216666451377,0.00450349563006349,0.0152216666451377,0.00450349563006349
37.6,0.0161981332246536,0.00482432309494914,0.0161981332246536,0.00482432309494914
38.6,0.0171619277921972,0.00514133268434757,0.0171619277921972,0.00514133268434757
39.6,0.0181077495736365,0.00545255093196455,0.0181077495736365,0.00545255093196455
40.1,0.018572337780858,0.00560536603260214,0.018572337780858,0.00560536603260214
40.6,0.0190309514806447,0.00575580010936039,0.0190309514806447,0.00575580010936039
41.6,0.0199289189841719,0.00604827479749297,0.0199289189841719,0.00604827479749297
42.6,0.020797142375394,0.00632874856091231,0.020797142375394,0.00632874856091231
43.6,0.0216310314486859,0.00659642753998072,0.0216310314486859,0.00659642753998072
44.6,0.022426404094269,0.00685060273745998,0.022426404094269,0.00685060273745998
45.6,0.0231795567227672,0.00709055271243584,0.0231795567227672,0.00709055271243584
46.6,0.0238873101394357,0.00731549430220738,0.0238873101394357,0.00731549430220738
47.6,0.0245470304234815,0.00752458247974533,0.0245470304234815,0.00752458247974533
48.6,0.0251566279252187,0.00771695107181519,0.0251566279252187,0.00771695107181519
49.6,0.0257145398447045,0.00789177988343901,0.0257145398447045,0.00789177988343901
50.1,0.0259737627533423,0.00797239206079091,0.0259737627533423,0.00797239206079091
50.6,0.026220036770811,0.00804820445819659,0.026220036770811,0.00804820445819659
51.6,0.0266743609822634,0.00818496223830659,0.0266743609822634,0.00818496223830659
52.6,0.0270772310231998,0.00830231796777597,0.0270772310231998,0.00830231796777597
53.6,0.0274284036163804,0.00840102483785581,0.0274284036163804,0.00840102483785581
54.6,0.0277280608614818,0.00848198378101458,0.0277280608614818,0.00848198378101458
55.6,0.0279768323417149,0.00854611748761388,0.0279768323417149,0.00854611748761388
56.6,0.0281757968825976,0.00859428652432892,0.0281757968825976,0.00859428652432892
57.6,0.0283264625603195,0.0086272529842978,0.0283264625603195,0.0086272529842978
58.6,0.0284307271915088,0.00864568739546242,0.0284307271915088,0.00864568739546242
59.6,0.0284908241891139,0.00865020748514188,0.0284908241891139,0.00865020748514188
60.1,0.0285050842147721,0.00864744182435356,0.0285050842147721,0.00864744182435356
60.6,0.0285095120588071,0.00864130771733232,0.0285095120588071,0.00864130771733232
61.6,0.0284908793570804,0.00861910197867415,0.0284908793570804,0.00861910197867415
62.6,0.0284376647890777,0.00858478135654367,0.0284376647890777,0.00858478135654367
63.6,0.0283524242802224,0.00853982165578241,0.0283524242802224,0.00853982165578241
64.6,0.0282377963991625,0.00848572766932156,0.0282377963991625,0.00848572766932156
65.6,0.0280964959418251,0.00842393805666018,0.0280964959418251,0.00842393805666018
66.6,0.0279312977467187,0.00835575920545467,0.0279312977467187,0.00835575920545467
67.6,0.0277450096501019,0.0082823325019374,0.0277450096501019,0.0082823325019374
68.6,0.0275404359343877,0.00820463274918692,0.0275404359343877,0.00820463274918692
69.6,0.0273203344372762,0.00812349043788916,0.0273203344372762,0.00812349043788916
70.1,0.0272052987731826,0.00808185715030785,0.0272052987731826,0.00808185715030785
70.6,0.0270875242697734,0.00803955142272461,0.0270875242697734,0.00803955142272461
71.6,0.0268453552879239,0.00795313259535442,0.0268453552879239,0.00795313259535442
72.6,0.0265960784359406,0.00786511041337345,0.0265960784359406,0.00786511041337345
73.6,0.0263415819060951,0.00777643154445443,0.0263415819060951,0.00777643154445443
74.6,0.0260835610065403,0.00768796361664751,0.0260835610065403,0.00768796361664751
75.6,0.0258235242327693,0.00760044578077066,0.0258235242327693,0.00760044578077066
76.6,0.0255627962307036,0.00751445753902504,0.0255627962307036,0.00751445753902504
77.6,0.0253025168957068,0.00743040789761873,0.0253025168957068,0.00743040789761873
78.6,0.0250436372221181,0.00734854307403403,0.0250436372221181,0.00734854307403403
79.6,0.0247869135084986,0.00726896817380476,0.0247869135084986,0.00726896817380476
80.1,0.0246595418848518,0.00723004092333011,0.0246595418848518,0.00723004092333011
80.6,0.0245329474383097,0.00719165406192758,0.0245329474383097,0.00719165406192758
81.6,0.0242823144575359,0.00711642382537553,0.0242823144575359,0.00711642382537553
82.6,0.0240350861395433,0.00704323213061056,0.0240350861395433,0.00704323213061056
83.6,0.0237911006931906,0.00697201192972359,0.0237911006931906,0.00697201192972359
84.6,0.0235500340192336,0.00690263978236764,0.0235500340192336,0.00690263978236764
85.6,0.023311420642599,0.0068349312077009,0.023311420642599,0.0068349312077009
86.6,0.023074674609352,0.00676864015987248,0.023074674609352,0.00676864015987248
