0,1,0,0,0,0,0,0,0,-0,0,0,0,0.707106781186548,0,0.5,0.5,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,-2.96393175399995e-05,0.000503666999262428,0.000157826821590307,0.707106781186548,0,0.5,0.5,0,0,0,0,-1.24246034939205,-1.39416875579255,-2.65502637534127,0.0183972701566613
0.6,0.999999997844834,-3.66566409955812e-06,6.25260395252417e-05,1.96822314474717e-05,-1.7185416205522e-08,-1.45798294606659e-05,0.000249243571831085,7.86373227781998e-05,-1.02555102412076e-07,-2.86458622638258e-05,0.000493339895050171,0.000156727551843773,0.707106781186548,0,0.5,0.5,5.50503876198617,6.17227210701748,11.7189244114779,0.0416135424742477,-1.2347926182682,-1.38335478456661,-2.61836042366809,0.000213020833276456
1.6,0.999999829890139,-3.21739576209595e-05,0.000555061644531855,0.000176326687997936,-4.49237424423567e-07,-4.20141784194294e-05,0.00073248138623072,0.000234299545047839,-8.83983200604221e-07,-2.61142016834319e-05,0.000473261776946455,0.000154614948699209,0.707106781186548,0,0.5,0.5,16.4130324348351,18.3755168979843,34.6747157198749,0.113833612944501,-1.21948930447591,-1.36251038975081,-2.54686937370836,-0.0351303205183566
2.6,0.999998720762654,-8.67512255170426e-05,0.00152092048380771,0.000487594259418168,-2.01396089831824e-06,-6.66272613409097e-05,0.00119601293751606,0.000387899870003719,-2.35214289154557e-06,-2.30389914249379e-05,0.00045392099046305,0.000152600208361767,0.707106781186548,0,0.5,0.5,27.1849206772214,30.3981901367042,57.005600809339,0.577510004586538,-1.20415463983085,-1.34273017725712,-2.47774793615667,-0.0691368809312944
3.6,0.999995209808677,-0.000164339017775714,0.0029407584682721,0.000951468348471025,-5.35230390531897e-06,-8.79781258078763e-05,0.00164055597655248,0.000539525196063572,-4.41692242420552e-06,-1.96204474244438e-05,0.00043527797566192,0.000150661155809304,0.707106781186548,0,0.5,0.5,37.82009646185,42.249784058891,78.7321904385857,1.33769008215541,-1.18871794189383,-1.32401822592175,-2.41089402343197,-0.101842144383616
4.6,0.999987239060294,-0.000261532441199217,0.00479592913691999,0.00156600800315769,-1.10193355446474e-05,-0.000105808666735065,0.00206678771982971,0.000689239825801367,-6.99654254809932e-06,-1.60219356443281e-05,0.000417291434661205,0.0001487750657274,0.707106781186548,0,0.5,0.5,48.317410288284,53.9397409009011,99.8741899665888,2.38296122259636,-1.17312737987214,-1.30635984296033,-2.34620617341943,-0.133281049413043
5.6,0.999972235080909,-0.000374742874406027,0.0070684424519595,0.00232932530421763,-1.9492180375591e-05,-0.00012000206045647,0.00247534369449208,0.000837085658598773,-1.00167621090543e-05,-1.23621476441988e-05,0.000399919447888584,0.000146920019707096,0.707106781186548,0,0.5,0.5,58.6753215369758,65.4773062573818,120.450408379343,3.70221941501447,-1.15734612092779,-1.2897262537773,-2.28358428410486,-0.163488090600227
6.6,0.999947183270987,-0.000500316770221211,0.00974092294796483,0.0032395635001531,-3.1177166945191e-05,-0.000130538020284306,0.00286681755291496,0.000983083375135288,-1.34101040121929e-05,-8.71634010797687e-06,0.00038312030026944,0.000145075558431575,0.707106781186548,0,0.5,0.5,68.8920121480106,76.8714259746273,140.478772769521,5.28466535311671,-1.14134787964104,-1.27407954974484,-2.22293012023883,-0.192497309147047
7.6,0.999908695406343,-0.000634611614296143,0.0127965680640185,0.00429487656006779,-4.641622093634e-05,-0.000137453029937536,0.00324176158121835,0.00112723400634187,-1.71151217426575e-05,-5.12462044041366e-06,0.000366853050382633,0.000143222841665408,0.707106781186548,0,0.5,0.5,78.9654616802074,88.1306849234269,159.976346616337,7.11979998729772,-1.1251128201707,-1.2593770378799,-2.16414767357145,-0.220342184479151
8.6,0.999853071141032,-0.000774037081499099,0.0162191072324635,0.00549341032741313,-6.5492552453536e-05,-0.000140811197564639,0.00360068766996959,0.00126952052980284,-2.10757234861186e-05,-1.60438298297303e-06,0.000351077895714853,0.000141344588938347,0.707106781186548,0,0.5,0.5,88.8934901339079,99.2632794928705,178.959350851269,9.19741877550966,-1.10862449127853,-1.24557440183739,-2.10714343736695,-0.247055455748968
9.6,0.9997763541498,-0.000915073565867344,0.0199927620948687,0.00683328523628479,-8.8635700980823e-05,-0.000140688323144675,0.00394406857454952,0.00140990940354843,-2.52405645404963e-05,1.83619963680321e-06,0.000335756397727867,0.000139425049220251,0.707106781186548,0,0.5,0.5,98.6737794906664,110.277011806379,197.4431871233,11.5076041737454,-1.09186813592514,-1.23262740544714,-2.05182663052391,-0.272668910848372
10.1,0.999728792271202,-0.000985117650856666,0.0220064522758971,0.00755562739985206,-0.000101790498575804,-0.000139347396455106,0.00411006696998596,0.0014793776093968,-2.73473584352641e-05,8.72983629766733e-06,0.000326257752043334,0.00013999873454646,0.707106781186548,0,0.5,0.5,103.507763013651,115.741635715107,206.502512407226,12.7468863215326,-1.1105074605864,-1.22719452237854,-2.0332801577623,-0.304421825202637
